RelativeFBeta
0.5019607843137255
0.4189987163029525
0.33712737127371273
0.3044476327116213
0.3019607843137255
0.2733333333333333
0.2733333333333333
0.2733333333333333
0.20666666666666667
0.17987225618697922
0.15884939553186672
0.119298524602089
0.11929247223364872
0.10666666666666666
0.10666666666666666
0.10666666666666666
0.08377896613190729
0.06363636363636363
0.06159624413145537
0.030128205128205132
0.02978258182122051
0.006112298570734587
-0.038215617169314875
-0.10432968179447052
#carCount : 37015
#visitedCount : 47702
#runtime(ms) : 257.670944
